,grid_id,x,y,visitors
3594,16707,92.0,117.0,13
3595,16751,136.0,117.0,3
3596,16799,42.0,118.0,26
3597,16800,43.0,118.0,34
3598,16803,46.0,118.0,6
3599,16808,51.0,118.0,6
3600,16809,52.0,118.0,10
3601,16819,62.0,118.0,3
3602,16820,63.0,118.0,1
3603,16830,73.0,118.0,20
3604,16831,74.0,118.0,12
3605,16832,75.0,118.0,23
3606,16836,79.0,118.0,1
3607,16839,82.0,118.0,8
3609,16843,86.0,118.0,1
3610,16846,89.0,118.0,2
3611,16849,92.0,118.0,8
3612,16850,93.0,118.0,1
3613,16852,95.0,118.0,1
3614,16853,96.0,118.0,2
3615,16872,115.0,118.0,5
3616,16893,136.0,118.0,4
3617,16938,39.0,119.0,1
3618,16939,40.0,119.0,11
3619,16940,41.0,119.0,13
3620,16941,42.0,119.0,9
3621,16942,43.0,119.0,4
3622,16944,45.0,119.0,6
3623,16949,50.0,119.0,1
3625,16960,61.0,119.0,2
3626,16962,63.0,119.0,4
3627,16963,64.0,119.0,2
3628,16964,65.0,119.0,3
3629,16968,69.0,119.0,2
3630,16969,70.0,119.0,1
3631,16972,73.0,119.0,3
3632,16975,76.0,119.0,5
3633,16979,80.0,119.0,2
3634,16981,82.0,119.0,4
3635,16983,84.0,119.0,1
3636,16984,85.0,119.0,1
3637,16987,88.0,119.0,1
3638,16990,91.0,119.0,5
3639,16991,92.0,119.0,28
3640,16992,93.0,119.0,6
3641,16993,94.0,119.0,3
3642,16994,95.0,119.0,3
3643,17012,113.0,119.0,1
3644,17013,114.0,119.0,13
3645,17014,115.0,119.0,9
3646,17026,127.0,119.0,3
3647,17032,133.0,119.0,1
3648,17081,40.0,120.0,10
3649,17083,42.0,120.0,26
3650,17084,43.0,120.0,2
3651,17096,55.0,120.0,3
3652,17098,57.0,120.0,1
3653,17101,60.0,120.0,2
3654,17102,61.0,120.0,1
3655,17103,62.0,120.0,5
3656,17104,63.0,120.0,3
3657,17108,67.0,120.0,9
3658,17110,69.0,120.0,4
3659,17111,70.0,120.0,4
3660,17113,72.0,120.0,2
3661,17114,73.0,120.0,20
3662,17116,75.0,120.0,1
3663,17118,77.0,120.0,1
3664,17126,85.0,120.0,1
3665,17131,90.0,120.0,1
3666,17133,92.0,120.0,11
3667,17136,95.0,120.0,1
3668,17139,98.0,120.0,4
3669,17141,100.0,120.0,6
3670,17154,113.0,120.0,19
3671,17155,114.0,120.0,2
3672,17171,130.0,120.0,8
3673,17174,133.0,120.0,1
3674,17176,135.0,120.0,6
3675,17177,136.0,120.0,1
3676,17225,42.0,121.0,8
3677,17232,49.0,121.0,1
3678,17236,53.0,121.0,1
3679,17240,57.0,121.0,27
3681,17249,66.0,121.0,2
3682,17250,67.0,121.0,1
3683,17252,69.0,121.0,3
3684,17253,70.0,121.0,1
3685,17254,71.0,121.0,1
3686,17255,72.0,121.0,27
3687,17257,74.0,121.0,7
3688,17268,85.0,121.0,9
3689,17271,88.0,121.0,3
3690,17273,90.0,121.0,2
3691,17275,92.0,121.0,4
3692,17282,99.0,121.0,3
3693,17296,113.0,121.0,2
3694,17317,134.0,121.0,3
3695,17318,135.0,121.0,18
3696,17319,136.0,121.0,8
3697,17368,43.0,122.0,2
3698,17372,47.0,122.0,4
3699,17373,48.0,122.0,3
3700,17378,53.0,122.0,1
3701,17380,55.0,122.0,1
3702,17382,57.0,122.0,21
3703,17383,58.0,122.0,7
3704,17384,59.0,122.0,1
3705,17386,61.0,122.0,8
3706,17387,62.0,122.0,2
3707,17391,66.0,122.0,2
3708,17396,71.0,122.0,4
3709,17397,72.0,122.0,3
3710,17400,75.0,122.0,1
3711,17404,79.0,122.0,1
3712,17405,80.0,122.0,2
3713,17421,96.0,122.0,1
3714,17422,97.0,122.0,1
3715,17456,131.0,122.0,6
3716,17459,134.0,122.0,15
3717,17460,135.0,122.0,13
3718,17461,136.0,122.0,3
3719,17512,45.0,123.0,7
3720,17514,47.0,123.0,1
3721,17523,56.0,123.0,7
3722,17524,57.0,123.0,13
3723,17526,59.0,123.0,7
3724,17528,61.0,123.0,12
3725,17531,64.0,123.0,2
3726,17534,67.0,123.0,6
3727,17537,70.0,123.0,5
3728,17538,71.0,123.0,4
3729,17540,73.0,123.0,7
3730,17542,75.0,123.0,2
3731,17548,81.0,123.0,2
3732,17559,92.0,123.0,2
3733,17569,102.0,123.0,5
3734,17570,103.0,123.0,10
3735,17587,120.0,123.0,1
3736,17597,130.0,123.0,1
3737,17598,131.0,123.0,1
3738,17603,136.0,123.0,5
3739,17792,41.0,125.0,5
3740,17805,54.0,125.0,6
3741,17807,56.0,125.0,7
3742,17808,57.0,125.0,28
3743,17810,59.0,125.0,11
3744,17814,63.0,125.0,12
3745,17828,77.0,125.0,2
3746,17836,85.0,125.0,2
3747,17853,102.0,125.0,2
3748,17854,103.0,125.0,11
3749,17886,135.0,125.0,1
3750,17943,50.0,126.0,4
3751,17949,56.0,126.0,2
3752,17950,57.0,126.0,9
3753,17951,58.0,126.0,1
3754,17967,74.0,126.0,7
3755,17974,81.0,126.0,1
3756,17975,82.0,126.0,1
3757,17976,83.0,126.0,2
3758,17985,92.0,126.0,2
3759,17990,97.0,126.0,1
3760,17996,103.0,126.0,3
3761,18029,136.0,126.0,9
3762,18084,49.0,127.0,3
3763,18088,53.0,127.0,9
3765,18099,64.0,127.0,4
3766,18104,69.0,127.0,5
3767,18105,70.0,127.0,5
3768,18112,77.0,127.0,1
3769,18113,78.0,127.0,2
3770,18117,82.0,127.0,4
3771,18126,91.0,127.0,1
3772,18138,103.0,127.0,8
3773,18161,126.0,127.0,2
3774,18229,52.0,128.0,3
3775,18240,63.0,128.0,2
3776,18241,64.0,128.0,1
3777,18247,70.0,128.0,1
3778,18303,126.0,128.0,1
3779,18313,136.0,128.0,3
3780,18402,83.0,129.0,1
3781,18409,90.0,129.0,2
3783,18431,112.0,129.0,9
3784,18452,133.0,129.0,9
3785,18455,136.0,129.0,4
3787,18564,103.0,130.0,1
3788,18570,109.0,130.0,1
3789,18572,111.0,130.0,4
3790,18573,112.0,130.0,17
3791,18574,113.0,130.0,5
3792,18591,130.0,130.0,2
3793,18594,133.0,130.0,5
3794,18596,135.0,130.0,3
3795,18597,136.0,130.0,23
3796,18598,137.0,130.0,6
3797,18701,98.0,131.0,3
3798,18719,116.0,131.0,5
3799,18737,134.0,131.0,14
3800,18738,135.0,131.0,48
3801,18739,136.0,131.0,28
3802,18740,137.0,131.0,2
3803,18843,98.0,132.0,1
3804,18852,107.0,132.0,4
3805,18855,110.0,132.0,2
3806,18864,119.0,132.0,10
3807,18865,120.0,132.0,1
3808,18866,121.0,132.0,2
3809,18868,123.0,132.0,1
3810,18875,130.0,132.0,1
3811,18879,134.0,132.0,7
3812,18880,135.0,132.0,6
3813,18881,136.0,132.0,35
3814,18882,137.0,132.0,15
3815,18985,98.0,133.0,3
3816,18992,105.0,133.0,2
3818,19000,113.0,133.0,1
3819,19006,119.0,133.0,2
3820,19011,124.0,133.0,4
3821,19012,125.0,133.0,1
3822,19017,130.0,133.0,1
3823,19021,134.0,133.0,1
3824,19022,135.0,133.0,2
3825,19023,136.0,133.0,9
3826,19024,137.0,133.0,7
3827,19025,138.0,133.0,6
3828,19273,102.0,135.0,13
3829,19296,125.0,135.0,3
3830,19305,134.0,135.0,2
3831,19306,135.0,135.0,1
3832,19307,136.0,135.0,2
3833,19308,137.0,135.0,5
3834,19309,138.0,135.0,16
3835,19310,139.0,135.0,7
3836,19411,98.0,136.0,2
3837,19423,110.0,136.0,1
3838,19439,126.0,136.0,1
3839,19441,128.0,136.0,1
3840,19442,129.0,136.0,1
3841,19445,132.0,136.0,3
3842,19447,134.0,136.0,2
3843,19449,136.0,136.0,1
3844,19451,138.0,136.0,17
3845,19452,139.0,136.0,10
3846,19453,140.0,136.0,9
3847,19557,102.0,137.0,2
3848,19559,104.0,137.0,2
3849,19572,117.0,137.0,8
3850,19573,118.0,137.0,1
3851,19582,127.0,137.0,2
3852,19584,129.0,137.0,4
3853,19585,130.0,137.0,5
3854,19586,131.0,137.0,10
3855,19588,133.0,137.0,4
3856,19589,134.0,137.0,2
3857,19593,138.0,137.0,2
3858,19594,139.0,137.0,15
3859,19595,140.0,137.0,20
3860,19694,97.0,138.0,1
3861,19696,99.0,138.0,2
3862,19710,113.0,138.0,3
3863,19716,119.0,138.0,6
3864,19717,120.0,138.0,1
3865,19720,123.0,138.0,1
3866,19722,125.0,138.0,1
3867,19723,126.0,138.0,1
3868,19726,129.0,138.0,1
3869,19730,133.0,138.0,3
3870,19732,135.0,138.0,1
3871,19735,138.0,138.0,47
3872,19736,139.0,138.0,36
3873,19737,140.0,138.0,42
3874,19738,141.0,138.0,20
3875,19842,103.0,139.0,1
3876,19844,105.0,139.0,4
3877,19845,106.0,139.0,2
3878,19860,121.0,139.0,2
3879,19870,131.0,139.0,6
3880,19873,134.0,139.0,1
3882,19875,136.0,139.0,19
3883,19876,137.0,139.0,6
3884,19877,138.0,139.0,30
3885,19878,139.0,139.0,27
3886,19879,140.0,139.0,41
3887,19880,141.0,139.0,44
3888,19976,95.0,140.0,3
3889,19980,99.0,140.0,3
3890,19982,101.0,140.0,3
3891,19983,102.0,140.0,2
3892,20010,129.0,140.0,2
3893,20012,131.0,140.0,3
3894,20013,132.0,140.0,3
3895,20014,133.0,140.0,3
3896,20015,134.0,140.0,2
3897,20016,135.0,140.0,2
3898,20017,136.0,140.0,4
3899,20019,138.0,140.0,5
3900,20020,139.0,140.0,5
3901,20021,140.0,140.0,32
3902,20122,99.0,141.0,1
3903,20136,113.0,141.0,10
3904,20147,124.0,141.0,3
3905,20148,125.0,141.0,1
3906,20156,133.0,141.0,2
3907,20157,134.0,141.0,6
3908,20158,135.0,141.0,2
3909,20159,136.0,141.0,6
3910,20160,137.0,141.0,5
3911,20162,139.0,141.0,38
3912,20163,140.0,141.0,47
3913,20164,141.0,141.0,2
3914,20264,99.0,142.0,11
3915,20265,100.0,142.0,6
3919,20298,133.0,142.0,12
3920,20299,134.0,142.0,6
3921,20301,136.0,142.0,4
3922,20302,137.0,142.0,7
3923,20304,139.0,142.0,14
3924,20305,140.0,142.0,32
3925,20306,141.0,142.0,4
3926,20406,99.0,143.0,23
3927,20434,127.0,143.0,3
3929,20445,138.0,143.0,45
3930,20446,139.0,143.0,25
3931,20447,140.0,143.0,5
3932,20690,99.0,145.0,10
3934,20714,123.0,145.0,1
3935,20718,127.0,145.0,1
3937,20729,138.0,145.0,4
3938,20730,139.0,145.0,8
3939,20731,140.0,145.0,2
3940,20846,113.0,146.0,2
3941,20851,118.0,146.0,2
3942,20860,127.0,146.0,5
3943,20865,132.0,146.0,1
3944,20868,135.0,146.0,6
3945,20871,138.0,146.0,15
3946,20872,139.0,146.0,2
3947,21013,138.0,147.0,7
3948,21125,108.0,148.0,3
3949,21130,113.0,148.0,1
3950,21132,115.0,148.0,2
3951,21136,119.0,148.0,2
3952,21139,122.0,148.0,2
3953,21269,110.0,149.0,2
3954,21404,103.0,150.0,2
3955,21438,137.0,150.0,1
3956,21544,101.0,151.0,1
3957,21556,113.0,151.0,1
3958,21565,122.0,151.0,4
3959,21571,128.0,151.0,5
3960,21683,98.0,152.0,4
3961,21695,110.0,152.0,4
3962,21720,135.0,152.0,1
3963,21834,107.0,153.0,1
3964,21847,120.0,153.0,7
3965,21862,135.0,153.0,1
3966,22122,111.0,155.0,8
3967,22127,116.0,155.0,2
3968,22146,135.0,155.0,1
3969,22255,102.0,156.0,1
3971,22262,109.0,156.0,1
3972,22263,110.0,156.0,40
3973,22264,111.0,156.0,6
3974,22271,118.0,156.0,3
3975,22273,120.0,156.0,2
3976,22276,123.0,156.0,1
3978,22405,110.0,157.0,1
3979,22539,102.0,158.0,3
3980,22552,115.0,158.0,1
3981,22565,128.0,158.0,2
3982,22713,134.0,159.0,1
3983,2186,55.0,15.0,1
3984,13784,9.0,97.0,1
