,source,target,weight
29043,13442,13300,1.0
29044,13443,13300,2.0
29045,13871,13300,1.0
29046,13878,13300,2.0
29047,14267,13300,1.0
29048,14295,13300,1.0
29049,10600,11027,1.0
29050,11028,11027,3.0
29051,11309,11027,1.0
29052,10602,11456,1.0
29053,10605,11456,1.0
29054,10889,11456,1.0
29055,10892,11456,2.0
29056,11006,11456,1.0
29057,11028,11456,4.0
29058,11308,11456,1.0
29059,11315,11456,2.0
29060,11319,11456,1.0
29061,11450,11456,1.0
29062,11453,11456,1.0
29063,11455,11456,2.0
29064,11458,11456,2.0
29065,11462,11456,1.0
29066,11592,11456,1.0
29067,11597,11456,1.0
29068,11598,11456,1.0
29069,11599,11456,1.0
29070,11602,11456,1.0
29071,11742,11456,1.0
29072,11883,11456,2.0
29073,12304,11456,1.0
29074,12450,11456,1.0
29075,13014,11456,1.0
29076,13016,11456,1.0
29077,14149,11456,1.0
29078,16131,11456,1.0
29079,10604,11292,1.0
29080,11020,11292,2.0
29081,11154,11292,1.0
29082,11291,11292,1.0
29083,11293,11292,3.0
29084,11295,11292,1.0
29085,11426,11292,1.0
29086,11451,11292,1.0
29087,11717,11292,1.0
29088,10605,9033,1.0
29089,10605,11032,1.0
29090,10890,11032,1.0
29091,10891,11032,1.0
29092,11013,11032,1.0
29093,11030,11032,1.0
29094,11031,11032,1.0
29095,11034,11032,1.0
29096,11164,11032,5.0
29097,11170,11032,1.0
29098,11172,11032,2.0
29099,11173,11032,1.0
29100,11174,11032,1.0
29101,11316,11032,3.0
29102,11459,11032,1.0
29103,11599,11032,2.0
29104,11738,11032,2.0
29105,13439,11032,1.0
29106,10605,11311,2.0
29107,10878,11311,2.0
29108,10886,11311,2.0
29109,11024,11311,1.0
29110,11029,11311,1.0
29111,11034,11311,1.0
29112,11036,11311,1.0
29113,11163,11311,3.0
29114,11165,11311,2.0
29115,11170,11311,1.0
29116,11172,11311,1.0
29117,11310,11311,2.0
29118,11322,11311,1.0
29119,11448,11311,1.0
29120,11453,11311,1.0
29121,13724,11311,1.0
29122,10606,11597,1.0
29123,11310,11597,1.0
29124,11450,11597,1.0
29125,11455,11597,1.0
29126,11591,11597,2.0
29127,11595,11597,4.0
29128,11738,11597,1.0
29129,11880,11597,1.0
29130,11882,11597,1.0
29131,13023,11597,1.0
29132,13167,11597,1.0
29133,13276,11597,2.0
29134,13300,11597,1.0
29135,10606,11598,2.0
29136,10889,11598,1.0
29137,11452,11598,1.0
29138,11456,11598,3.0
29139,11457,11598,1.0
29140,11459,11598,1.0
29141,11597,11598,3.0
29142,11599,11598,1.0
29143,11732,11598,3.0
29144,11741,11598,2.0
29145,11742,11598,2.0
29146,11744,11598,1.0
29147,11878,11598,5.0
29148,12028,11598,1.0
29149,12311,11598,1.0
29150,12443,11598,1.0
29151,12591,11598,1.0
29152,12593,11598,1.0
29153,12598,11598,2.0
29154,12723,11598,1.0
29155,12740,11598,1.0
29156,12999,11598,1.0
29157,13444,11598,1.0
29158,10606,14271,1.0
29159,11307,14271,2.0
29160,11729,14271,1.0
29161,12296,14271,1.0
29162,12575,14271,1.0
29163,12587,14271,1.0
29164,13690,14271,1.0
29165,13706,14271,1.0
29166,14130,14271,1.0
29167,14132,14271,1.0
29168,14270,14271,2.0
29169,14412,14271,3.0
29170,14555,14271,2.0
29171,14691,14271,1.0
29172,14700,14271,1.0
29173,15131,14271,1.0
29174,15415,14271,2.0
29175,16522,14271,1.0
29176,16800,14271,1.0
29177,17257,14271,2.0
29178,10608,11890,1.0
29179,11461,11890,1.0
29180,11601,11890,1.0
29181,11606,11890,2.0
29182,11747,11890,1.0
29183,11748,11890,1.0
29184,11875,11890,1.0
29185,11888,11890,2.0
29186,12032,11890,1.0
29187,12588,11890,1.0
29188,12723,11890,1.0
29189,14010,11890,1.0
29190,10609,11604,1.0
29191,11029,11604,1.0
29192,11179,11604,1.0
29193,11319,11604,2.0
29194,11320,11604,2.0
29195,11454,11604,1.0
29196,11461,11604,5.0
29197,11462,11604,1.0
29198,11602,11604,2.0
29199,11603,11604,2.0
29200,11605,11604,1.0
29201,11736,11604,1.0
29202,11744,11604,1.0
29203,11745,11604,1.0
29204,11746,11604,3.0
29205,11747,11604,2.0
29206,11882,11604,1.0
29207,11883,11604,1.0
29208,12030,11604,1.0
29209,12315,11604,2.0
29210,12668,11604,1.0
29211,13025,11604,1.0
29212,13433,11604,1.0
29213,13878,11604,1.0
29214,14154,11604,2.0
29215,10609,11737,1.0
29216,11450,11737,1.0
29217,11452,11737,2.0
29218,11596,11737,5.0
29219,11739,11737,1.0
29220,12283,11737,1.0
29221,12299,11737,1.0
29222,17176,11737,1.0
29223,10609,14297,2.0
29224,11174,14297,2.0
29225,12297,14297,1.0
29226,12589,14297,1.0
29227,13012,14297,1.0
29228,13024,14297,1.0
29229,13297,14297,1.0
29230,13726,14297,1.0
29231,13729,14297,1.0
29232,13730,14297,2.0
29233,13864,14297,1.0
29234,13868,14297,3.0
29235,13869,14297,1.0
29236,13870,14297,2.0
29237,14006,14297,1.0
29238,14010,14297,2.0
29239,14011,14297,1.0
29240,14012,14297,1.0
29241,14014,14297,1.0
29242,14149,14297,1.0
29243,14151,14297,2.0
29244,14152,14297,1.0
29245,14153,14297,3.0
29246,14289,14297,1.0
29247,14295,14297,3.0
29248,14296,14297,4.0
29249,14300,14297,1.0
29250,14432,14297,1.0
29251,14436,14297,1.0
29252,14581,14297,1.0
29253,14582,14297,1.0
29254,14596,14297,1.0
29255,14722,14297,1.0
29256,14723,14297,1.0
29257,15854,14297,1.0
29258,15994,14297,2.0
29259,16991,14297,1.0
29260,17990,14297,1.0
29261,10609,14568,1.0
29262,12579,14568,1.0
29263,12587,14568,1.0
29264,13869,14568,1.0
29265,14141,14568,2.0
29266,14278,14568,1.0
29267,14426,14568,1.0
29268,14427,14568,1.0
29269,14429,14568,1.0
29270,14564,14568,1.0
29271,14993,14568,1.0
29272,15002,14568,1.0
29273,15134,14568,2.0
29274,15135,14568,1.0
29275,15276,14568,1.0
29276,15417,14568,2.0
29277,15544,14568,1.0
29278,15707,14568,1.0
29279,17570,14568,1.0
29280,10610,11038,1.0
29281,10894,11038,1.0
29282,11036,11038,4.0
29283,11178,11038,2.0
29284,11323,11038,1.0
29285,11590,11038,1.0
29286,11748,11038,1.0
29287,12743,11038,1.0
29288,10610,14423,1.0
29289,13287,14423,1.0
29290,14000,14423,2.0
29291,14276,14423,1.0
29292,14286,14423,1.0
29293,14411,14423,1.0
29294,14689,14423,1.0
29295,14994,14423,2.0
29296,15035,14423,1.0
29297,16124,14423,1.0
29298,16411,14423,1.0
29299,16832,14423,1.0
29300,10835,11543,1.0
29301,10974,11543,1.0
29302,11019,11543,1.0
29303,11117,11543,1.0
29304,11401,11543,2.0
29305,11582,11543,1.0
29306,12004,11543,1.0
29307,12425,11543,1.0
29308,12528,11543,1.0
29309,12556,11543,1.0
29310,12692,11543,1.0
29311,15541,11543,1.0
29312,15822,11543,1.0
29313,15831,11543,1.0
29314,15973,11543,1.0
29315,16938,11543,1.0
29316,17083,11543,1.0
29317,17528,11543,2.0
29318,10848,11270,1.0
29319,10849,11270,1.0
29320,11002,11270,2.0
29321,11272,11270,1.0
29322,11700,11270,1.0
29323,11980,11270,1.0
29324,10849,11429,1.0
29325,10852,11429,1.0
29326,10851,10974,2.0
29327,11401,10974,1.0
29328,11543,10974,1.0
29329,10851,12838,1.0
29330,12275,12838,1.0
29331,12277,12838,1.0
29332,12541,12838,1.0
29333,12548,12838,2.0
29334,12692,12838,1.0
29335,12693,12838,2.0
29336,12824,12838,1.0
29337,12837,12838,1.0
29338,12841,12838,1.0
29339,12843,12838,1.0
29340,12972,12838,2.0
29341,12974,12838,2.0
29342,12978,12838,1.0
29343,12985,12838,4.0
29344,13122,12838,1.0
29345,13148,12838,1.0
29346,13261,12838,1.0
29347,13264,12838,1.0
29348,13404,12838,1.0
29349,13406,12838,2.0
29350,13410,12838,1.0
29351,13689,12838,1.0
29352,13975,12838,1.0
29353,14126,12838,1.0
29354,14268,12838,2.0
29355,15126,12838,1.0
29356,18402,12838,1.0
29357,10851,13406,1.0
29358,11703,13406,1.0
29359,12288,13406,1.0
29360,12555,13406,1.0
29361,12838,13406,1.0
29362,13690,13406,1.0
29363,13815,13406,1.0
29364,14954,13406,1.0
29365,14974,13406,1.0
29366,15822,13406,1.0
29367,10852,14280,1.0
29368,12593,14280,1.0
29369,13855,14280,1.0
29370,14127,14280,1.0
29371,14138,14280,4.0
29372,14422,14280,2.0
29373,14428,14280,1.0
29374,15135,14280,2.0
29375,15987,14280,1.0
29376,16525,14280,1.0
29377,10852,17460,1.0
29378,12446,17460,1.0
29379,15613,17460,1.0
29380,16751,17460,2.0
29381,17176,17460,3.0
29382,17318,17460,1.0
29383,17459,17460,2.0
29384,18029,17460,1.0
29385,19716,17460,1.0
29386,10853,11137,1.0
29387,11428,11137,1.0
29388,10853,11259,1.0
29389,10986,11259,1.0
29390,11117,11259,1.0
29391,11401,11259,1.0
29392,11543,11259,1.0
29393,10853,11271,2.0
29394,11128,11271,5.0
29395,11274,11271,1.0
29396,10854,12984,1.0
29397,12294,12984,1.0
29398,14685,12984,2.0
29399,15816,12984,1.0
29400,15958,12984,1.0
29401,10857,12542,1.0
29402,12571,12542,1.0
29403,12701,12542,1.0
29404,13130,12542,1.0
29405,10859,15019,1.0
29406,11861,15019,1.0
29407,12740,15019,1.0
29408,14439,15019,1.0
29409,14716,15019,1.0
29410,14997,15019,1.0
29411,14999,15019,2.0
29412,15000,15019,1.0
29413,15022,15019,1.0
29414,15142,15019,1.0
29415,15160,15019,1.0
29416,15167,15019,1.0
29417,15569,15019,2.0
29418,10860,11576,1.0
29419,11575,11576,1.0
29420,11580,11576,2.0
29421,11995,11576,2.0
29422,10862,12685,1.0
29423,11866,12685,1.0
29424,12007,12685,1.0
29425,12838,12685,1.0
29426,12845,12685,1.0
29427,10863,12843,1.0
29428,11282,12843,1.0
29429,11580,12843,2.0
29430,11857,12843,2.0
29431,12701,12843,1.0
29432,12705,12843,1.0
29433,12838,12843,1.0
29434,12842,12843,1.0
29435,12982,12843,1.0
29436,12985,12843,1.0
29437,12988,12843,1.0
29438,12996,12843,1.0
29439,13127,12843,5.0
29440,13128,12843,1.0
29441,10864,11003,1.0
29442,11145,11003,2.0
29443,11287,11003,1.0
29444,10866,10299,1.0
29445,11584,10299,1.0
29446,10867,15000,1.0
29447,12732,15000,1.0
29448,13149,15000,1.0
29449,13153,15000,1.0
29450,13156,15000,1.0
29451,14010,15000,1.0
29452,14150,15000,1.0
29453,14290,15000,2.0
29454,14295,15000,1.0
29455,14435,15000,1.0
29456,15001,15000,1.0
29457,15002,15000,1.0
29458,15003,15000,3.0
29459,15019,15000,1.0
29460,15139,15000,1.0
29461,15141,15000,1.0
29462,15566,15000,1.0
29463,17836,15000,1.0
29464,18572,15000,1.0
29465,18597,15000,1.0
29466,19273,15000,1.0
29467,21847,15000,1.0
29468,10874,11723,1.0
29469,11005,11723,2.0
29470,11014,11723,1.0
29471,11440,11723,1.0
29472,11578,11723,1.0
29473,11580,11723,2.0
29474,11581,11723,2.0
29475,11582,11723,1.0
29476,11720,11723,1.0
29477,11724,11723,5.0
29478,11725,11723,1.0
29479,11866,11723,4.0
29480,11868,11723,2.0
29481,11873,11723,1.0
29482,12007,11723,2.0
29483,12009,11723,2.0
29484,12013,11723,1.0
29485,12287,11723,1.0
29486,12294,11723,1.0
29487,12559,11723,1.0
29488,12719,11723,1.0
29489,13292,11723,1.0
29490,10875,13152,1.0
29491,11135,13152,1.0
29492,11746,13152,2.0
29493,12443,13152,2.0
29494,12581,13152,1.0
29495,12587,13152,1.0
29496,12722,13152,1.0
29497,12723,13152,3.0
29498,12857,13152,1.0
29499,13010,13152,3.0
29500,13014,13152,1.0
29501,13016,13152,1.0
29502,13143,13152,1.0
29503,13150,13152,1.0
29504,13151,13152,2.0
29505,13290,13152,1.0
29506,13435,13152,4.0
29507,13716,13152,1.0
29508,14000,13152,1.0
29509,14150,13152,1.0
29510,14296,13152,1.0
29511,14426,13152,1.0
29512,14715,13152,1.0
29513,14987,13152,2.0
29514,15002,13152,1.0
29515,17975,13152,1.0
29516,10876,19452,1.0
29517,15184,19452,1.0
29518,19296,19452,1.0
29519,19309,19452,3.0
29520,19451,19452,1.0
29521,19594,19452,1.0
29522,19982,19452,1.0
29523,22264,19452,1.0
29524,10877,15273,1.0
29525,12851,15273,1.0
29526,14292,15273,3.0
29527,14990,15273,2.0
29528,15131,15273,2.0
29529,15272,15273,2.0
29530,15559,15273,1.0
29531,10880,15398,1.0
29532,12446,15398,1.0
29533,14265,15398,1.0
29534,14386,15398,1.0
29535,14407,15398,1.0
29536,14410,15398,1.0
29537,14413,15398,1.0
29538,14531,15398,1.0
29539,14693,15398,1.0
29540,14700,15398,1.0
29541,14975,15398,2.0
29542,15115,15398,2.0
29543,15119,15398,1.0
29544,15256,15398,1.0
29545,15257,15398,2.0
29546,15258,15398,4.0
29547,15397,15398,2.0
29548,15399,15398,1.0
29549,15547,15398,1.0
29550,15680,15398,3.0
29551,15683,15398,2.0
29552,15684,15398,1.0
29553,15814,15398,1.0
29554,15832,15398,1.0
29555,16386,15398,2.0
29556,16544,15398,1.0
29557,16939,15398,1.0
29558,10881,12449,1.0
29559,11450,12449,1.0
29560,11461,12449,1.0
29561,11726,12449,1.0
29562,11872,12449,1.0
29563,11882,12449,1.0
29564,11884,12449,1.0
29565,12024,12449,1.0
29566,12028,12449,1.0
29567,12283,12449,1.0
29568,12298,12449,1.0
29569,12299,12449,1.0
29570,12307,12449,3.0
29571,12308,12449,2.0
29572,12441,12449,1.0
29573,12443,12449,1.0
29574,12447,12449,2.0
29575,12448,12449,3.0
29576,12450,12449,2.0
29577,12451,12449,1.0
29578,12454,12449,2.0
29579,12588,12449,5.0
29580,12590,12449,1.0
29581,12591,12449,1.0
29582,12593,12449,1.0
29583,12732,12449,1.0
29584,12875,12449,2.0
29585,12876,12449,1.0
29586,13018,12449,1.0
29587,14276,12449,1.0
29588,10883,14006,1.0
29589,11580,14006,1.0
29590,12727,14006,1.0
29591,12858,14006,1.0
29592,13012,14006,1.0
29593,13156,14006,1.0
29594,13433,14006,1.0
29595,13856,14006,1.0
29596,13878,14006,1.0
29597,14149,14006,1.0
29598,14150,14006,1.0
29599,14288,14006,1.0
29600,14292,14006,1.0
29601,14293,14006,1.0
29602,14694,14006,2.0
29603,10886,13022,1.0
29604,11601,13022,3.0
29605,11603,13022,1.0
29606,12591,13022,1.0
29607,12593,13022,1.0
29608,12595,13022,1.0
29609,12734,13022,1.0
29610,12884,13022,1.0
29611,13023,13022,2.0
29612,13737,13022,1.0
29613,10888,13018,1.0
29614,11448,13018,1.0
29615,11880,13018,1.0
29616,11886,13018,1.0
29617,12019,13018,1.0
29618,12449,13018,1.0
29619,12454,13018,1.0
29620,12598,13018,1.0
29621,12875,13018,1.0
29622,12876,13018,1.0
29623,12877,13018,1.0
29624,13011,13018,1.0
29625,13014,13018,1.0
29626,13016,13018,1.0
29627,13017,13018,1.0
29628,13156,13018,1.0
29629,13167,13018,1.0
29630,13298,13018,1.0
29631,13300,13018,2.0
29632,13443,13018,1.0
29633,15018,13018,1.0
29634,10891,12990,1.0
29635,12567,12990,1.0
29636,12991,12990,3.0
29637,10891,13009,1.0
29638,11594,13009,1.0
29639,12441,13009,6.0
29640,12443,13009,1.0
29641,12727,13009,1.0
29642,12870,13009,1.0
29643,13004,13009,1.0
29644,13005,13009,1.0
29645,13011,13009,2.0
29646,13150,13009,1.0
29647,13151,13009,1.0
29648,13294,13009,1.0
29649,13437,13009,1.0
29650,17103,13009,2.0
29651,17139,13009,1.0
29652,10891,13458,1.0
29653,11890,13458,1.0
29654,13307,13458,1.0
29655,13308,13458,1.0
29656,14309,13458,1.0
29657,10891,13870,1.0
29658,11319,13870,1.0
29659,11593,13870,1.0
29660,13014,13870,1.0
29661,13728,13870,1.0
29662,13730,13870,1.0
29663,13871,13870,5.0
29664,13872,13870,1.0
29665,13874,13870,2.0
29666,14009,13870,1.0
29667,14010,13870,1.0
29668,14012,13870,2.0
29669,14013,13870,5.0
29670,14014,13870,1.0
29671,14149,13870,2.0
29672,14296,13870,2.0
29673,14297,13870,6.0
29674,15009,13870,1.0
29675,10893,12310,1.0
29676,11035,12310,1.0
29677,11447,12310,1.0
29678,11451,12310,1.0
29679,11878,12310,1.0
29680,12021,12310,1.0
29681,12026,12310,4.0
29682,12027,12310,2.0
29683,12028,12310,3.0
29684,12309,12310,2.0
29685,12311,12310,1.0
29686,12312,12310,2.0
29687,12452,12310,4.0
29688,12453,12310,2.0
29689,12454,12310,2.0
29690,12595,12310,1.0
29691,12597,12310,2.0
29692,12600,12310,1.0
29693,12738,12310,1.0
29694,13438,12310,1.0
29695,14149,12310,1.0
29696,10893,12314,1.0
29697,11746,12314,3.0
29698,11889,12314,1.0
29699,12027,12314,1.0
29700,12032,12314,1.0
29701,12315,12314,2.0
29702,12456,12314,1.0
29703,12742,12314,2.0
29704,12884,12314,2.0
29705,13443,12314,1.0
29706,10893,12458,1.0
29707,11745,12458,3.0
29708,11889,12458,1.0
29709,12020,12458,1.0
29710,12316,12458,1.0
29711,12457,12458,3.0
29712,12599,12458,1.0
29713,12600,12458,1.0
29714,12601,12458,2.0
29715,12739,12458,2.0
29716,12742,12458,1.0
29717,12743,12458,1.0
29718,12875,12458,1.0
29719,13733,12458,1.0
29720,14162,12458,1.0
29721,15134,12458,1.0
29722,10895,11463,2.0
29723,11035,11463,1.0
29724,11316,11463,1.0
29725,11320,11463,3.0
29726,11322,11463,1.0
29727,11462,11463,5.0
29728,11745,11463,1.0
29729,12594,11463,1.0
29730,10947,13794,1.0
29731,13655,13794,1.0
29732,13792,13794,1.0
29733,13793,13794,1.0
29734,13932,13794,1.0
29735,13933,13794,1.0
29736,14275,13794,1.0
29737,10960,13388,1.0
29738,13108,13388,1.0
29739,13389,13388,1.0
29740,13392,13388,1.0
29741,13677,13388,1.0
29742,14233,13388,1.0
29743,14685,13388,1.0
29744,15103,13388,1.0
29745,15545,13388,1.0
29746,10965,12667,1.0
29747,11811,12667,1.0
29748,11956,12667,3.0
29749,12384,12667,2.0
29750,12386,12667,1.0
29751,12522,12667,1.0
29752,12529,12667,2.0
29753,12666,12667,1.0
29754,12668,12667,5.0
29755,12948,12667,4.0
29756,13234,12667,1.0
29757,13237,12667,2.0
29758,13238,12667,1.0
29759,10966,10256,3.0
29760,10967,11251,1.0
29761,11096,11251,1.0
29762,11253,11251,1.0
29763,12526,11251,1.0
29764,12528,11251,2.0
29765,10974,10258,1.0
29766,10990,11119,1.0
29767,11283,11119,1.0
29768,10990,13987,1.0
29769,13704,13987,1.0
29770,13706,13987,2.0
29771,13848,13987,1.0
29772,14555,13987,1.0
29773,15832,13987,1.0
29774,10992,11127,1.0
29775,11270,11127,2.0
29776,10994,11133,1.0
29777,11277,11133,1.0
29778,10994,14148,1.0
29779,13154,14148,1.0
29780,13857,14148,1.0
29781,10995,10847,3.0
29782,11277,10847,1.0
29783,11002,10986,1.0
29784,11704,10986,1.0
29785,11983,10986,1.0
29786,11005,12406,1.0
29787,12410,12406,2.0
29788,14541,12406,1.0
29789,14675,12406,1.0
29790,11012,11865,2.0
29791,11582,11865,4.0
29792,11719,11865,1.0
29793,11722,11865,1.0
29794,11724,11865,1.0
29795,11866,11865,2.0
29796,11869,11865,1.0
29797,12007,11865,3.0
29798,12008,11865,3.0
29799,12295,11865,1.0
29800,12572,11865,1.0
29801,12575,11865,1.0
29802,13001,11865,1.0
29803,11012,12434,1.0
29804,11401,12434,1.0
29805,11869,12434,1.0
29806,11870,12434,1.0
29807,12009,12434,1.0
29808,12288,12434,1.0
29809,12435,12434,1.0
29810,12438,12434,1.0
29811,12574,12434,1.0
29812,12576,12434,3.0
29813,12716,12434,1.0
29814,12722,12434,1.0
29815,12999,12434,1.0
29816,13004,12434,1.0
29817,13288,12434,1.0
29818,13422,12434,1.0
29819,13985,12434,1.0
29820,15281,12434,1.0
29821,15559,12434,1.0
29822,11015,14555,1.0
29823,13847,14555,2.0
29824,13987,14555,1.0
29825,14132,14555,1.0
29826,14270,14555,1.0
29827,14271,14555,2.0
29828,14411,14555,1.0
29829,14412,14555,1.0
29830,14414,14555,1.0
29831,14558,14555,1.0
29832,14699,14555,1.0
29833,14978,14555,1.0
29834,15118,14555,1.0
29835,15122,14555,1.0
29836,15266,14555,1.0
29837,11017,11724,1.0
29838,11301,11724,1.0
29839,11722,11724,1.0
29840,11723,11724,4.0
29841,11725,11724,1.0
29842,11865,11724,2.0
29843,11885,11724,1.0
29844,12012,11724,1.0
29845,12014,11724,1.0
29846,12291,11724,2.0
29847,12299,11724,1.0
29848,12575,11724,1.0
29849,12723,11724,1.0
29850,13145,11724,1.0
29851,13422,11724,1.0
29852,11019,10555,1.0
29853,11019,10839,1.0
29854,11019,15131,1.0
29855,12020,15131,1.0
29856,12281,15131,1.0
29857,12723,15131,1.0
29858,14151,15131,2.0
29859,14268,15131,1.0
29860,14404,15131,1.0
29861,14422,15131,2.0
29862,14704,15131,1.0
29863,14709,15131,1.0
29864,14710,15131,1.0
29865,14987,15131,2.0
29866,14989,15131,1.0
29867,14993,15131,1.0
29868,15128,15131,1.0
29869,15130,15131,1.0
29870,15132,15131,4.0
29871,15134,15131,2.0
29872,15277,15131,1.0
29873,15414,15131,1.0
29874,15417,15131,1.0
29875,15557,15131,2.0
29876,16830,15131,1.0
29877,11020,13290,1.0
29878,12290,13290,1.0
29879,12575,13290,1.0
29880,12579,13290,1.0
29881,12723,13290,1.0
29882,12724,13290,1.0
29883,12727,13290,2.0
29884,13004,13290,1.0
29885,13146,13290,1.0
29886,13148,13290,2.0
29887,13291,13290,1.0
29888,13433,13290,2.0
29889,13434,13290,2.0
29890,13711,13290,1.0
29891,13716,13290,2.0
29892,13845,13290,1.0
29893,13855,13290,1.0
29894,13858,13290,1.0
29895,14000,13290,1.0
29896,14720,13290,1.0
29897,15116,13290,1.0
29898,11021,13457,1.0
29899,11022,11877,1.0
29900,11168,11877,1.0
29901,11568,11877,1.0
29902,11590,11877,1.0
29903,11739,11877,1.0
29904,11878,11877,1.0
29905,12020,11877,1.0
29906,12290,11877,1.0
29907,12294,11877,2.0
29908,12303,11877,1.0
29909,12453,11877,1.0
29910,19411,11877,1.0
29911,11024,11450,1.0
29912,11165,11450,1.0
29913,11308,11450,4.0
29914,11310,11450,1.0
29915,11311,11450,1.0
29916,11451,11450,1.0
29917,11460,11450,2.0
29918,11591,11450,3.0
29919,11592,11450,2.0
29920,11593,11450,2.0
29921,11738,11450,1.0
29922,11744,11450,1.0
29923,11874,11450,1.0
29924,11875,11450,2.0
